id	target	name	accession	tlen	query	name	accession	qlen				
CHZ	PF09649.8	34	S_alt_contig08932_RC	-	361	5.20E-05	22.5	0.1				
CHZ	PF09649.8	34	S_alt_contig08933_RC	-	270	1.70E-05	24.1	0.1				
TBCC	PF07986.10	120	S_alt_contig08934	-	168	1.70E-24	85.7	0				
Tubulin_C	PF03953.15	125	S_alt_contig08938	-	417	4.40E-23	81.7	0.1				
Tubulin_C	PF03953.15	125	S_alt_contig08938	-	417	5.20E-20	71.8	0				
Tubulin	PF00091.23	197	S_alt_contig08938	-	417	1.90E-19	70.5	0				
Ank_4	PF13637.4	55	S_alt_contig08940_RC	-	152	0.00038	20.8	0				
PHD	PF00628.27	52	S_alt_contig08946_RC	-	685	7.80E-07	28.8	9				
PHD	PF00628.27	52	S_alt_contig08946_RC	-	685	7.80E-07	28.8	9				
PHD	PF00628.27	52	S_alt_contig08946_RC	-	685	7.80E-07	28.8	9				
ELM2	PF01448.22	53	S_alt_contig08946_RC	-	685	4.20E-05	24.1	0.1				
Med26	PF08711.9	53	S_alt_contig08949	-	440	1.80E-14	53.4	0.1				
G-patch	PF01585.21	45	S_alt_contig08950	-	430	3.70E-15	55.4	0.7				
Surp	PF01805.18	53	S_alt_contig08950	-	430	1.30E-06	28.2	0.6				
G-patch_2	PF12656.5	61	S_alt_contig08950	-	430	8.80E-05	22.4	0.5				
U-box	PF04564.13	73	S_alt_contig08956	-	108	5.60E-14	51.9	0				
zf-RING_2	PF13639.4	44	S_alt_contig08957	-	251	4.80E-11	42.6	11.7				
zf-C3HC4_2	PF13923.4	40	S_alt_contig08957	-	251	1.30E-09	37.6	10.7				
zf-C3HC4	PF00097.23	41	S_alt_contig08957	-	251	1.90E-09	37.1	10.5				
zf-C3HC4_3	PF13920.4	50	S_alt_contig08957	-	251	2.10E-09	37	12.2				
Prok-RING_4	PF14447.4	46	S_alt_contig08957	-	251	6.60E-09	35.4	8.4				
zf-RING_UBOX	PF13445.4	38	S_alt_contig08957	-	251	2.60E-08	33.6	7.2				
zf-RING_5	PF14634.4	44	S_alt_contig08957	-	251	2.40E-07	30.5	10.8				
zf-RING_5	PF14634.4	44	S_alt_contig08957	-	251	2.40E-07	30.5	10.8				
zf-rbx1	PF12678.5	55	S_alt_contig08957	-	251	1.20E-06	28.6	11.8				
zf-C3HC4_4	PF15227.4	42	S_alt_contig08957	-	251	1.80E-05	24.7	7.9				
zf-C3HC4_4	PF15227.4	42	S_alt_contig08957	-	251	1.80E-05	24.7	7.9				
zf-RING_6	PF14835.4	65	S_alt_contig08957	-	251	0.00015	21.4	4.4				
NARP1	PF12569.6	515	S_alt_contig08965_RC	-	539	6.00E-52	177.1	12.2				
Presenilin	PF01080.15	399	S_alt_contig08966	-	208	2.80E-41	141.5	6.4				
ArfGap	PF01412.16	117	S_alt_contig08968_RC	-	607	7.80E-35	119.3	0				
Ank_5	PF13857.4	56	S_alt_contig08968_RC	-	606	1.70E-13	50.3	1.2				
Ank_5	PF13857.4	56	S_alt_contig08968_RC	-	606	1.70E-13	50.3	1.2				
Ank_4	PF13637.4	55	S_alt_contig08968_RC	-	606	2.60E-11	43.7	0.3				
Ank_4	PF13637.4	55	S_alt_contig08968_RC	-	606	2.60E-11	43.7	0.3				
Ank	PF00023.28	32	S_alt_contig08968_RC	-	606	6.70E-11	42	0.6				
Ank	PF00023.28	32	S_alt_contig08968_RC	-	606	6.70E-11	42	0.6				
Ank	PF00023.28	32	S_alt_contig08968_RC	-	606	6.70E-11	42	0.6				
Ank_3	PF13606.4	31	S_alt_contig08968_RC	-	606	3.80E-10	39	0.1				
Ank_3	PF13606.4	31	S_alt_contig08968_RC	-	606	3.80E-10	39	0.1				
Ank_3	PF13606.4	31	S_alt_contig08968_RC	-	606	3.80E-10	39	0.1				
Ank_2	PF12796.5	84	S_alt_contig08968_RC	-	606	4.20E-10	39.9	0				
CCT	PF06203.12	44	S_alt_contig08969_RC	-	313	5.10E-16	58.3	11.2				
Ribonuc_red_lgC	PF02867.13	524	S_alt_contig08978	-	154	5.20E-40	137.3	0.1				
Peptidase_C1	PF00112.21	219	S_alt_contig08979	-	526	1.90E-65	220.9	7.5				
Propeptide_C1	PF08127.11	40	S_alt_contig08979	-	526	1.90E-11	43.5	0				
Alpha-L-AF_C	PF06964.10	168	S_alt_contig08982	-	795	2.20E-34	118.9	2.1				
CBM_4_9	PF02018.15	131	S_alt_contig08982	-	795	1.50E-05	25.1	1				
CBM_4_9	PF02018.15	131	S_alt_contig08982	-	795	1.50E-05	25.1	1				
MPC	PF03650.11	110	S_alt_contig08983	-	264	3.00E-19	69	0.4				
MPC	PF03650.11	110	S_alt_contig08983	-	263	7.20E-15	55	0.1				
MPC	PF03650.11	110	S_alt_contig08983	-	263	7.20E-15	55	0.1				
MPC	PF03650.11	110	S_alt_contig08985	-	228	2.10E-19	69.6	0.3				
MPC	PF03650.11	110	S_alt_contig08985	-	228	1.60E-14	53.8	0				
Ribosomal_L18A	PF01775.15	121	S_alt_contig08989	-	253	1.50E-54	183.2	1.4				
MPC	PF03650.11	110	S_alt_contig08991	-	257	6.90E-41	138.7	0.3				
WD40	PF00400.30	38	S_alt_contig09003	-	292	4.30E-09	36.7	1.7				
WD40	PF00400.30	38	S_alt_contig09003	-	292	4.30E-09	36.7	1.7				
WD40	PF00400.30	38	S_alt_contig09003	-	292	2.10E-27	94.7	28.7				
WD40	PF00400.30	38	S_alt_contig09003	-	292	2.10E-27	94.7	28.7				
WD40	PF00400.30	38	S_alt_contig09003	-	292	2.10E-27	94.7	28.7				
WD40	PF00400.30	38	S_alt_contig09003	-	292	2.10E-27	94.7	28.7				
WD40	PF00400.30	38	S_alt_contig09003	-	292	2.10E-27	94.7	28.7				
WD40	PF00400.30	38	S_alt_contig09003	-	292	2.10E-27	94.7	28.7				
ANAPC4_WD40	PF12894.5	92	S_alt_contig09003	-	292	1.80E-12	47.2	3.4				
ANAPC4_WD40	PF12894.5	92	S_alt_contig09003	-	292	1.80E-12	47.2	3.4				
ANAPC4_WD40	PF12894.5	92	S_alt_contig09003	-	292	1.80E-12	47.2	3.4				
Pectinesterase	PF01095.17	298	S_alt_contig09004	-	277	2.70E-50	170.7	0.2				
SET	PF00856.26	169	S_alt_contig09006	-	301	2.10E-08	34.6	0.1				
ATP-synt_ab	PF00006.23	213	S_alt_contig09013	-	448	3.30E-07	30	0				
ATP-synt_ab	PF00006.23	213	S_alt_contig09013	-	447	5.00E-10	39.3	0				
ATP-synt_ab	PF00006.23	213	S_alt_contig09013	-	447	5.60E-21	75	0				
ATP-synt_ab	PF00006.23	213	S_alt_contig09014	-	446	3.30E-07	30.1	0				
ATP-synt_ab	PF00006.23	213	S_alt_contig09014	-	446	4.70E-10	39.3	0				
ATP-synt_ab	PF00006.23	213	S_alt_contig09014	-	445	5.60E-21	75	0				
DUF1517	PF07466.9	288	S_alt_contig09015	-	189	2.50E-36	125.2	0.4				
IFRD	PF05004.11	305	S_alt_contig09016	-	377	6.80E-25	87.7	0				
CUE	PF02845.14	42	S_alt_contig09020_RC	-	328	8.90E-09	34.8	0.6				
zf-RING_2	PF13639.4	44	S_alt_contig09020_RC	-	327	1.20E-08	35	3.4				
zf-RING_2	PF13639.4	44	S_alt_contig09020_RC	-	327	1.20E-08	35	3.4				
zf-RING_2	PF13639.4	44	S_alt_contig09020_RC	-	327	1.20E-08	35	3.4				
zf-C3HC4	PF00097.23	41	S_alt_contig09020_RC	-	327	8.70E-08	31.8	2.1				
zf-rbx1	PF12678.5	55	S_alt_contig09020_RC	-	327	1.50E-06	28.2	5.9				
zf-rbx1	PF12678.5	55	S_alt_contig09020_RC	-	327	1.50E-06	28.2	5.9				
zf-RING_UBOX	PF13445.4	38	S_alt_contig09020_RC	-	327	3.00E-06	27	0.9				
zf-RING_11	PF17123.3	29	S_alt_contig09020_RC	-	327	8.30E-06	25.3	1.2				
zf-ANAPC11	PF12861.5	85	S_alt_contig09020_RC	-	327	2.80E-05	23.9	3.1				
zf-C3HC4_3	PF13920.4	50	S_alt_contig09020_RC	-	327	6.30E-05	22.6	1.2				
zf-C3HC4_2	PF13923.4	40	S_alt_contig09020_RC	-	327	0.00026	20.6	3.8				
zf-C3HC4_2	PF13923.4	40	S_alt_contig09020_RC	-	327	0.00026	20.6	3.8				
TrkA_N	PF02254.16	116	S_alt_contig09021_RC	-	222	4.90E-14	52.4	0				
Na_H_Exchanger	PF00999.19	381	S_alt_contig09021_RC	-	222	4.80E-07	28.8	6.3				
HEAT_EZ	PF13513.4	55	S_alt_contig09022_RC	-	699	1.40E-12	47.6	0.1				
HEAT_EZ	PF13513.4	55	S_alt_contig09022_RC	-	699	1.40E-12	47.6	0.1				
HEAT_EZ	PF13513.4	55	S_alt_contig09022_RC	-	699	1.40E-12	47.6	0.1				
HEAT_EZ	PF13513.4	55	S_alt_contig09022_RC	-	699	1.40E-12	47.6	0.1				
HEAT_EZ	PF13513.4	55	S_alt_contig09022_RC	-	699	1.40E-12	47.6	0.1				
HEAT_EZ	PF13513.4	55	S_alt_contig09022_RC	-	699	1.40E-12	47.6	0.1				
HEAT	PF02985.20	31	S_alt_contig09022_RC	-	699	2.80E-10	39.4	0				
HEAT	PF02985.20	31	S_alt_contig09022_RC	-	699	2.80E-10	39.4	0				
HEAT	PF02985.20	31	S_alt_contig09022_RC	-	699	2.80E-10	39.4	0				
HEAT	PF02985.20	31	S_alt_contig09022_RC	-	699	2.80E-10	39.4	0				
HEAT	PF02985.20	31	S_alt_contig09022_RC	-	699	2.80E-10	39.4	0				
SURNod19	PF07712.10	375	S_alt_contig09024_RC	-	159	1.60E-79	267.3	1.5				
zf-DHHC	PF01529.18	134	S_alt_contig09025_RC	-	293	0.00095	19.2	5.7				
PHD	PF00628.27	52	S_alt_contig09030	-	138	8.80E-11	41.4	12				
PHD	PF00628.27	52	S_alt_contig09030	-	138	8.80E-11	41.4	12				
TPR_1	PF00515.26	34	S_alt_contig09032_RC	-	525	1.20E-12	47	3.3				
TPR_1	PF00515.26	34	S_alt_contig09032_RC	-	525	1.20E-12	47	3.3				
TPR_1	PF00515.26	34	S_alt_contig09032_RC	-	525	1.20E-12	47	3.3				
TPR_1	PF00515.26	34	S_alt_contig09032_RC	-	525	1.20E-12	47	3.3				
TPR_2	PF07719.15	34	S_alt_contig09032_RC	-	525	3.00E-11	42.4	5.5				
TPR_2	PF07719.15	34	S_alt_contig09032_RC	-	525	3.00E-11	42.4	5.5				
TPR_2	PF07719.15	34	S_alt_contig09032_RC	-	525	3.00E-11	42.4	5.5				
TPR_2	PF07719.15	34	S_alt_contig09032_RC	-	525	3.00E-11	42.4	5.5				
TPR_2	PF07719.15	34	S_alt_contig09032_RC	-	525	3.00E-11	42.4	5.5				
TPR_9	PF13371.4	73	S_alt_contig09032_RC	-	525	7.10E-08	32.4	0.1				
TPR_9	PF13371.4	73	S_alt_contig09032_RC	-	525	7.10E-08	32.4	0.1				
TPR_9	PF13371.4	73	S_alt_contig09032_RC	-	525	7.10E-08	32.4	0.1				
TPR_11	PF13414.4	42	S_alt_contig09032_RC	-	525	5.30E-06	25.9	0.1				
TPR_11	PF13414.4	42	S_alt_contig09032_RC	-	525	5.30E-06	25.9	0.1				
TPR_11	PF13414.4	42	S_alt_contig09032_RC	-	525	5.30E-06	25.9	0.1				
TPR_11	PF13414.4	42	S_alt_contig09032_RC	-	525	5.30E-06	25.9	0.1				
TPR_16	PF13432.4	68	S_alt_contig09032_RC	-	525	7.40E-05	23.2	0.1				
TPR_16	PF13432.4	68	S_alt_contig09032_RC	-	525	7.40E-05	23.2	0.1				
TPR_16	PF13432.4	68	S_alt_contig09032_RC	-	525	7.40E-05	23.2	0.1				
TPR_17	PF13431.4	34	S_alt_contig09032_RC	-	525	0.00013	22	0.1				
TPR_17	PF13431.4	34	S_alt_contig09032_RC	-	525	0.00013	22	0.1				
SapB_1	PF05184.13	38	S_alt_contig09035	-	208	1.10E-09	37.9	3.6				
SapB_1	PF05184.13	38	S_alt_contig09035	-	208	1.10E-09	37.9	3.6				
SapB_2	PF03489.15	34	S_alt_contig09035	-	208	1.10E-06	28.4	11.1				
SapB_2	PF03489.15	34	S_alt_contig09035	-	208	1.10E-06	28.4	11.1				
SapB_2	PF03489.15	34	S_alt_contig09035	-	208	1.10E-06	28.4	11.1				
SapB_2	PF03489.15	34	S_alt_contig09035	-	208	1.10E-06	28.4	11.1				
WD40	PF00400.30	38	S_alt_contig09037	-	290	1.80E-06	28.5	0				
WD40	PF00400.30	38	S_alt_contig09037	-	290	1.80E-06	28.5	0				
WD40	PF00400.30	38	S_alt_contig09037	-	290	1.80E-06	28.5	0				
Glyco_hydro_20	PF00728.20	354	S_alt_contig09042_RC	-	163	3.50E-19	69.3	0				
JAB	PF01398.19	118	S_alt_contig09044	-	383	8.60E-18	64.3	0.1				
Prok-JAB	PF14464.4	118	S_alt_contig09044	-	383	4.50E-06	26.3	0				
LsmAD	PF06741.11	70	S_alt_contig09049	-	525	4.90E-25	87.8	0.7				
LsmAD	PF06741.11	70	S_alt_contig09049	-	525	4.90E-25	87.8	0.7				
LsmAD	PF06741.11	70	S_alt_contig09049	-	525	4.90E-25	87.8	0.7				
PAM2	PF07145.13	18	S_alt_contig09049	-	525	2.60E-08	32.8	6.4				
PAM2	PF07145.13	18	S_alt_contig09049	-	525	2.60E-08	32.8	6.4				
RNA_pol_A_bac	PF01000.24	112	S_alt_contig09055_RC	-	242	1.40E-12	47.8	0				
RNA_pol_L	PF01193.22	69	S_alt_contig09055_RC	-	242	5.90E-06	25.5	0				
RNA_pol_A_bac	PF01000.24	112	S_alt_contig09055_RC	-	241	0.00055	20.2	0				
zf-RING_2	PF13639.4	44	S_alt_contig09056	-	216	5.40E-11	42.4	11.7				
zf-C3HC4_2	PF13923.4	40	S_alt_contig09056	-	216	1.30E-09	37.6	10.7				
zf-C3HC4_3	PF13920.4	50	S_alt_contig09056	-	216	1.80E-09	37.1	12.2				
zf-C3HC4	PF00097.23	41	S_alt_contig09056	-	216	1.90E-09	37.1	10.5				
Prok-RING_4	PF14447.4	46	S_alt_contig09056	-	216	6.00E-09	35.5	8.1				
zf-RING_UBOX	PF13445.4	38	S_alt_contig09056	-	216	2.90E-08	33.5	7.2				
zf-RING_5	PF14634.4	44	S_alt_contig09056	-	216	6.90E-08	32.2	10.3				
zf-rbx1	PF12678.5	55	S_alt_contig09056	-	216	1.50E-06	28.2	12				
zf-C3HC4_4	PF15227.4	42	S_alt_contig09056	-	216	4.80E-06	26.5	7.5				
zf-RING_6	PF14835.4	65	S_alt_contig09056	-	216	0.00012	21.7	4.4				
Actin	PF00022.17	407	S_alt_contig09063	-	192	2.70E-21	75.5	0.1				
Actin	PF00022.17	407	S_alt_contig09064	-	158	1.00E-21	76.9	0.2				
ABC_tran	PF00005.25	137	S_alt_contig09067_RC	-	500	1.20E-28	100.2	0				
SMC_N	PF02463.17	220	S_alt_contig09067_RC	-	500	8.00E-09	35.1	0.6				
SMC_N	PF02463.17	220	S_alt_contig09067_RC	-	500	8.00E-09	35.1	0.6				
MMR_HSR1	PF01926.21	114	S_alt_contig09067_RC	-	500	0.00018	21.4	0				
MMR_HSR1	PF01926.21	114	S_alt_contig09067_RC	-	500	0.00018	21.4	0				
Brix	PF04427.16	188	S_alt_contig09070	-	254	3.70E-26	92.3	0.1				
C2	PF00168.28	103	S_alt_contig09075	-	246	2.60E-28	98.2	0				
LSM	PF01423.20	67	S_alt_contig09076	-	230	2.20E-19	68.8	0				
Amidase	PF01425.19	451	S_alt_contig09077	-	162	3.30E-07	29.5	0				
Retrotran_gag_2	PF14223.4	140	S_alt_contig09079_RC	-	343	1.70E-08	34.2	0.1				
Retrotran_gag_2	PF14223.4	140	S_alt_contig09079_RC	-	343	1.70E-08	34.2	0.1				
Response_reg	PF00072.22	112	S_alt_contig09081	-	206	5.60E-20	71.4	0				
IF-2B	PF01008.15	282	S_alt_contig09084	-	246	2.40E-07	30.1	0.1				
IF-2B	PF01008.15	282	S_alt_contig09084	-	246	2.40E-07	30.1	0.1				
IF-2B	PF01008.15	282	S_alt_contig09084	-	246	5.10E-22	78.3	0.2				
IF-2B	PF01008.15	282	S_alt_contig09085	-	230	4.60E-15	55.4	0.2				
IF-2B	PF01008.15	282	S_alt_contig09085	-	230	4.60E-15	55.4	0.2				
IF-2B	PF01008.15	282	S_alt_contig09085	-	229	4.40E-22	78.5	0.2				
Synaptobrevin	PF00957.19	89	S_alt_contig09086	-	252	1.20E-34	117.9	5.2				
Longin	PF13774.4	84	S_alt_contig09086	-	252	1.10E-05	25.3	0				
MA3	PF02847.15	113	S_alt_contig09089_RC	-	368	3.60E-26	91.2	3.4				
MA3	PF02847.15	113	S_alt_contig09089_RC	-	368	3.60E-26	91.2	3.4				
MIF4G	PF02854.17	213	S_alt_contig09089_RC	-	368	4.40E-06	26.4	3.1				
MIF4G	PF02854.17	213	S_alt_contig09089_RC	-	368	4.40E-06	26.4	3.1				
Thioredoxin_6	PF13848.4	184	S_alt_contig09090	-	352	2.90E-11	43.6	0				
Thioredoxin	PF00085.18	104	S_alt_contig09090	-	352	8.60E-10	38.4	0				
Thioredoxin	PF00085.18	104	S_alt_contig09090	-	352	8.60E-10	38.4	0				
Thioredoxin	PF00085.18	104	S_alt_contig09090	-	352	9.20E-11	41.5	0.8				
Synaptobrevin	PF00957.19	89	S_alt_contig09092	-	198	6.00E-35	118.8	5.2				
Longin	PF13774.4	84	S_alt_contig09092	-	198	6.90E-06	25.9	0				
Sugar_tr	PF00083.22	452	S_alt_contig09094	-	198	1.10E-24	86.9	9.7				
Cpn60_TCP1	PF00118.22	491	S_alt_contig09095_RC	-	484	1.50E-30	106.2	0.6				
Ras	PF00071.20	162	S_alt_contig09097	-	246	2.10E-06	27.3	0				
SAM_1	PF00536.28	64	S_alt_contig09099	-	134	0.0003	21	0				
UCH	PF00443.27	257	S_alt_contig09101_RC	-	337	2.90E-15	56.4	0				
UCH_1	PF13423.4	295	S_alt_contig09101_RC	-	337	1.60E-07	31.1	0				
zf-C3HC4_3	PF13920.4	50	S_alt_contig09102	-	211	7.10E-10	38.5	9.2				
zf-C3HC4_2	PF13923.4	40	S_alt_contig09102	-	211	6.90E-06	25.7	10.3				
Pkinase_Tyr	PF07714.15	260	S_alt_contig09113_RC	-	222	8.30E-10	38.2	0				
Pkinase	PF00069.23	264	S_alt_contig09113_RC	-	222	0.00056	19.2	0				
Pkinase	PF00069.23	264	S_alt_contig09115_RC	-	281	1.50E-10	40.8	0				
Pkinase_Tyr	PF07714.15	260	S_alt_contig09115_RC	-	281	4.10E-10	39.2	0				
CBS	PF00571.26	57	S_alt_contig09123	-	351	4.80E-05	23.6	0.1				
CBS	PF00571.26	57	S_alt_contig09123	-	351	4.80E-05	23.6	0.1				
CBS	PF00571.26	57	S_alt_contig09123	-	351	4.00E-06	27.1	0				
O-FucT	PF10250.7	318	S_alt_contig09135_RC	-	425	7.30E-15	55.3	0				
TIM	PF00121.16	243	S_alt_contig09136	-	330	3.30E-84	281.9	0				
Gelsolin	PF00626.20	76	S_alt_contig09141	-	371	1.30E-15	56.9	0.2				
Gelsolin	PF00626.20	76	S_alt_contig09141	-	371	1.30E-15	56.9	0.2				
RRM_1	PF00076.20	70	S_alt_contig09146_RC	-	402	2.10E-33	113.8	0	domain)			
RRM_1	PF00076.20	70	S_alt_contig09146_RC	-	402	2.10E-33	113.8	0	domain)			
zf-RanBP	PF00641.16	30	S_alt_contig09146_RC	-	402	5.60E-05	22.2	8.3				
zf-RanBP	PF00641.16	30	S_alt_contig09146_RC	-	402	5.60E-05	22.2	8.3				
Pkinase	PF00069.23	264	S_alt_contig09147	-	361	3.80E-10	39.4	0				
cobW	PF02492.17	177	S_alt_contig09153	-	383	3.40E-32	111.3	0.7				
CobW_C	PF07683.12	93	S_alt_contig09153	-	383	3.70E-19	68.3	0.1				
CobW_C	PF07683.12	93	S_alt_contig09153	-	383	3.70E-19	68.3	0.1				
Ras	PF00071.20	162	S_alt_contig09154_RC	-	349	3.30E-54	182.7	0				
Roc	PF08477.11	120	S_alt_contig09154_RC	-	349	1.30E-32	112.5	0				
Arf	PF00025.19	175	S_alt_contig09154_RC	-	349	1.50E-13	50.5	0				
MMR_HSR1	PF01926.21	114	S_alt_contig09154_RC	-	349	1.90E-07	31	0				
GTP_EFTU	PF00009.25	194	S_alt_contig09154_RC	-	349	8.30E-06	25.3	0				
Gtr1_RagA	PF04670.10	232	S_alt_contig09154_RC	-	349	2.90E-05	23.4	0				
GAT	PF03127.12	77	S_alt_contig09158_RC	-	619	6.30E-13	48.7	0.2				
CSN8_PSD8_EIF3K	PF10075.7	144	S_alt_contig09159	-	365	1.50E-18	67.1	0				
TAF4	PF05236.12	276	S_alt_contig09166	-	424	2.60E-50	171.6	10.2				
TAF4	PF05236.12	276	S_alt_contig09166	-	424	2.60E-50	171.6	10.2				
TAF4	PF05236.12	276	S_alt_contig09166	-	424	1.10E-17	64.7	3				
Pkinase_Tyr	PF07714.15	260	S_alt_contig09168	-	408	7.70E-07	28.5	0				
Pkinase	PF00069.23	264	S_alt_contig09168	-	408	1.70E-06	27.5	0				
Pkinase_Tyr	PF07714.15	260	S_alt_contig09168	-	407	1.10E-52	178.8	0				
Pkinase	PF00069.23	264	S_alt_contig09168	-	407	6.40E-41	140.3	0				
Thioredoxin	PF00085.18	104	S_alt_contig09170_RC	-	273	1.00E-16	60.6	0.1				
Helicase_C	PF00271.29	111	S_alt_contig09174	-	252	1.80E-12	47.4	0				
HAND	PF09110.9	111	S_alt_contig09174	-	252	6.50E-06	26.7	0.5				
HAND	PF09110.9	111	S_alt_contig09174	-	252	6.50E-06	26.7	0.5				
Helicase_C	PF00271.29	111	S_alt_contig09175	-	389	3.70E-12	46.5	0				
HAND	PF09110.9	111	S_alt_contig09175	-	389	2.30E-09	37.9	5				
HAND	PF09110.9	111	S_alt_contig09175	-	389	2.30E-09	37.9	5				
HAND	PF09110.9	111	S_alt_contig09175	-	389	2.30E-09	37.9	5				
HAND	PF09110.9	111	S_alt_contig09175	-	389	2.30E-09	37.9	5				
SLIDE	PF09111.8	114	S_alt_contig09175	-	389	0.00057	19.8	0.7				
zf-RanBP	PF00641.16	30	S_alt_contig09178	-	283	4.00E-05	22.7	4.2				
zf-RanBP	PF00641.16	30	S_alt_contig09178	-	283	4.00E-05	22.7	4.2				
PP2C	PF00481.19	258	S_alt_contig09181	-	357	2.10E-27	96.3	0				
PP2C	PF00481.19	258	S_alt_contig09181	-	357	2.10E-27	96.3	0				
Ribosomal_S3Ae	PF01015.16	205	S_alt_contig09183	-	293	1.40E-72	243.5	0.4				
Ribosomal_S3Ae	PF01015.16	205	S_alt_contig09183	-	293	5.90E-20	71.7	0.3				
VHP	PF02209.17	36	S_alt_contig09185	-	161	2.00E-16	59.6	1.9				
OB_NTP_bind	PF07717.14	114	S_alt_contig09192	-	222	1.20E-20	73.6	0				
PhoLip_ATPase_C	PF16212.3	249	S_alt_contig09196	-	149	2.20E-05	24.2	0.1				
PhoLip_ATPase_C	PF16212.3	249	S_alt_contig09196	-	149	2.20E-22	79.9	0.8				
PhoLip_ATPase_C	PF16212.3	249	S_alt_contig09196	-	148	1.40E-23	83.8	7.8				
PhoLip_ATPase_C	PF16212.3	249	S_alt_contig09197	-	196	1.20E-09	38.1	5.8				
CLASP_N	PF12348.6	227	S_alt_contig09198_RC	-	182	0.00025	20.6	0.1				
WHIM1	PF15612.4	46	S_alt_contig09199	-	218	4.50E-06	25.9	0.1				
Arm	PF00514.21	41	S_alt_contig09200	-	190	2.10E-46	154.4	13.4				
Arm	PF00514.21	41	S_alt_contig09200	-	190	2.10E-46	154.4	13.4				
Arm	PF00514.21	41	S_alt_contig09200	-	190	2.10E-46	154.4	13.4				
Arm	PF00514.21	41	S_alt_contig09200	-	190	2.10E-46	154.4	13.4				
Arm	PF00514.21	41	S_alt_contig09200	-	190	2.10E-46	154.4	13.4				
HEAT_EZ	PF13513.4	55	S_alt_contig09200	-	190	2.40E-10	40.5	0.3				
HEAT_EZ	PF13513.4	55	S_alt_contig09200	-	190	2.40E-10	40.5	0.3				
HEAT_EZ	PF13513.4	55	S_alt_contig09200	-	190	2.40E-10	40.5	0.3				
HEAT_EZ	PF13513.4	55	S_alt_contig09200	-	190	2.40E-10	40.5	0.3				
HEAT_2	PF13646.4	88	S_alt_contig09200	-	190	1.10E-07	32	0				
HEAT_2	PF13646.4	88	S_alt_contig09200	-	190	1.10E-07	32	0				
HEAT_2	PF13646.4	88	S_alt_contig09200	-	190	1.10E-07	32	0				
HEAT	PF02985.20	31	S_alt_contig09200	-	190	8.80E-06	25.4	0.1				
HEAT	PF02985.20	31	S_alt_contig09200	-	190	8.80E-06	25.4	0.1				
HEAT	PF02985.20	31	S_alt_contig09200	-	190	8.80E-06	25.4	0.1				
HEAT	PF02985.20	31	S_alt_contig09200	-	190	8.80E-06	25.4	0.1				
HEAT	PF02985.20	31	S_alt_contig09202_RC	-	174	0.00047	20	0				
HEAT	PF02985.20	31	S_alt_contig09202_RC	-	174	0.00047	20	0				
Fumble	PF03630.12	332	S_alt_contig09203_RC	-	177	1.30E-29	103.4	2.4				
DEAD	PF00270.27	176	S_alt_contig09204	-	168	3.60E-06	26.7	0				
STT3	PF02516.12	488	S_alt_contig09205_RC	-	162	1.00E-15	57.5	12.6				
NPR1_like_C	PF12313.6	205	S_alt_contig09207	-	325	1.30E-83	279.5	0.1				
PPR_2	PF13041.4	50	S_alt_contig09213_RC	-	197	8.70E-46	153.8	5.4				
PPR_2	PF13041.4	50	S_alt_contig09213_RC	-	197	8.70E-46	153.8	5.4				
PPR_2	PF13041.4	50	S_alt_contig09213_RC	-	197	8.70E-46	153.8	5.4				
PPR_2	PF13041.4	50	S_alt_contig09213_RC	-	197	8.70E-46	153.8	5.4				
PPR_2	PF13041.4	50	S_alt_contig09213_RC	-	197	8.70E-46	153.8	5.4				
PPR_2	PF13041.4	50	S_alt_contig09213_RC	-	197	8.70E-46	153.8	5.4				
PPR	PF01535.18	31	S_alt_contig09213_RC	-	197	4.90E-37	123.5	6.7				
PPR	PF01535.18	31	S_alt_contig09213_RC	-	197	4.90E-37	123.5	6.7				
PPR	PF01535.18	31	S_alt_contig09213_RC	-	197	4.90E-37	123.5	6.7				
PPR	PF01535.18	31	S_alt_contig09213_RC	-	197	4.90E-37	123.5	6.7				
PPR	PF01535.18	31	S_alt_contig09213_RC	-	197	4.90E-37	123.5	6.7				
PPR	PF01535.18	31	S_alt_contig09213_RC	-	197	4.90E-37	123.5	6.7				
PPR_1	PF12854.5	34	S_alt_contig09213_RC	-	197	6.20E-37	124.9	7.8				
PPR_1	PF12854.5	34	S_alt_contig09213_RC	-	197	6.20E-37	124.9	7.8				
PPR_1	PF12854.5	34	S_alt_contig09213_RC	-	197	6.20E-37	124.9	7.8				
PPR_1	PF12854.5	34	S_alt_contig09213_RC	-	197	6.20E-37	124.9	7.8				
PPR_1	PF12854.5	34	S_alt_contig09213_RC	-	197	6.20E-37	124.9	7.8				
PPR_1	PF12854.5	34	S_alt_contig09213_RC	-	197	6.20E-37	124.9	7.8				
PPR_1	PF12854.5	34	S_alt_contig09213_RC	-	197	6.20E-37	124.9	7.8				
PPR_3	PF13812.4	63	S_alt_contig09213_RC	-	197	1.00E-24	86.3	0.5				
PPR_3	PF13812.4	63	S_alt_contig09213_RC	-	197	1.00E-24	86.3	0.5				
PPR_3	PF13812.4	63	S_alt_contig09213_RC	-	197	1.00E-24	86.3	0.5				
PPR_3	PF13812.4	63	S_alt_contig09213_RC	-	197	1.00E-24	86.3	0.5				
PPR_long	PF17177.2	212	S_alt_contig09213_RC	-	197	4.20E-13	49	0				
